District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Mavala,23-Jan-23,0.0,33.7,79.5
Adilabad,Mavala,24-Jan-23,0.0,37.0,77.4
Adilabad,Mavala,25-Jan-23,0.0,31.9,76.4
Adilabad,Mavala,26-Jan-23,0.0,25.4,85.1
Adilabad,Mavala,27-Jan-23,0.0,24.1,87.9
Adilabad,Mavala,28-Jan-23,0.0,37.0,91.7
Adilabad,Mavala,29-Jan-23,0.0,41.0,92.4
Adilabad,Mavala,30-Jan-23,0.0,34.1,76.8
Adilabad,Mavala,31-Jan-23,0.0,37.6,85.3
Adilabad,Narnoor,01-Apr-23,0.0,53.2,82.6
Adilabad,Narnoor,01-Aug-23,0.0,33.5,87.8
Adilabad,Narnoor,01-Dec-23,0.0,26.3,79.4
Adilabad,Narnoor,01-Feb-23,0.0,41.4,88.7
Adilabad,Narnoor,01-Jan-23,0.0,39.7,91.4
Adilabad,Narnoor,01-Jul-23,0.0,53.8,93.1
Adilabad,Narnoor,01-Jun-23,0.0,60.7,90.2
Adilabad,Narnoor,01-Mar-23,0.0,48.6,83.7
Adilabad,Narnoor,01-May-23,0.0,52.2,83.3
Adilabad,Narnoor,01-Nov-23,0.0,26.4,87.0
Adilabad,Narnoor,01-Oct-23,0.0,21.8,85.5
Adilabad,Narnoor,01-Sep-23,0.0,23.6,77.8
Adilabad,Narnoor,13-Jan-23,0.0,31.9,83.0
Adilabad,Narnoor,14-Jan-23,0.0,33.0,93.3
Adilabad,Narnoor,15-Jan-23,0.0,41.3,94.1
Adilabad,Narnoor,16-Jan-23,0.0,47.9,78.4
Adilabad,Narnoor,17-Jan-23,0.0,40.6,79.3
Adilabad,Narnoor,18-Jan-23,0.0,40.1,80.9
Adilabad,Narnoor,19-Jan-23,0.0,39.3,93.8
Adilabad,Narnoor,20-Jan-23,0.0,40.2,74.0
Adilabad,Narnoor,21-Jan-23,0.0,41.6,69.9
Adilabad,Narnoor,22-Jan-23,0.0,38.0,72.6
Adilabad,Narnoor,23-Jan-23,0.0,36.4,77.1
Adilabad,Narnoor,24-Jan-23,0.0,35.5,78.4
Adilabad,Narnoor,25-Jan-23,0.0,30.4,74.2
Adilabad,Narnoor,26-Jan-23,0.0,29.1,79.1
Adilabad,Narnoor,27-Jan-23,0.0,20.6,89.3
Adilabad,Narnoor,28-Jan-23,0.0,28.4,70.1
Adilabad,Narnoor,29-Jan-23,0.0,32.8,87.3
Adilabad,Narnoor,30-Jan-23,0.0,35.5,68.4
Adilabad,Narnoor,31-Jan-23,0.0,41.8,69.7
Adilabad,Neradigonda,01-Apr-23,0.0,54.4,94.9
Adilabad,Neradigonda,01-Aug-23,0.0,33.2,91.7
Adilabad,Neradigonda,01-Dec-23,0.0,25.1,89.4
Adilabad,Neradigonda,01-Feb-23,0.0,45.8,97.8
Adilabad,Neradigonda,01-Jan-23,0.0,37.5,96.9
Adilabad,Neradigonda,01-Jul-23,0.0,54.0,99.2
Adilabad,Neradigonda,01-Jun-23,0.0,62.4,99.2
Adilabad,Neradigonda,01-Mar-23,0.0,47.5,95.6
Adilabad,Neradigonda,01-May-23,0.0,51.8,95.6
Adilabad,Neradigonda,01-Nov-23,0.0,23.9,82.9
Adilabad,Neradigonda,01-Oct-23,0.0,20.7,83.1
Adilabad,Neradigonda,01-Sep-23,0.0,25.8,75.8
Adilabad,Neradigonda,13-Jan-23,0.0,31.3,91.3
Adilabad,Neradigonda,14-Jan-23,0.0,30.7,93.4
Adilabad,Neradigonda,15-Jan-23,0.0,36.5,97.8
Adilabad,Neradigonda,16-Jan-23,0.0,42.2,98.7
Adilabad,Neradigonda,17-Jan-23,0.0,38.1,98.3
Adilabad,Neradigonda,18-Jan-23,0.0,38.1,96.1
Adilabad,Neradigonda,19-Jan-23,0.0,38.9,98.8
