District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Jainad,03-Dec-22,0.0,45.3,100.0
Adilabad,Jainad,04-Dec-22,0.0,50.1,100.0
Adilabad,Jainad,05-Dec-22,0.0,42.6,100.0
Adilabad,Jainad,06-Dec-22,0.0,39.0,100.0
Adilabad,Jainad,07-Dec-22,0.0,39.6,100.0
Adilabad,Jainad,08-Dec-22,0.0,50.2,100.0
Adilabad,Jainad,09-Dec-22,0.0,24.5,100.0
Adilabad,Jainad,10-Dec-22,0.0,26.8,100.0
Adilabad,Jainad,11-Dec-22,0.0,42.2,100.0
Adilabad,Jainad,12-Dec-22,7.5,50.6,100.0
Adilabad,Jainad,13-Dec-22,0.0,51.2,100.0
Adilabad,Jainad,14-Dec-22,0.0,62.4,100.0
Adilabad,Jainad,15-Dec-22,0.0,52.2,100.0
Adilabad,Jainad,16-Dec-22,0.0,49.4,100.0
Adilabad,Jainad,17-Dec-22,0.0,42.4,100.0
Adilabad,Jainad,18-Dec-22,0.0,48.5,100.0
Adilabad,Jainad,19-Dec-22,0.0,28.9,100.0
Adilabad,Jainad,20-Dec-22,0.0,28.9,100.0
Adilabad,Jainad,21-Dec-22,0.0,26.8,100.0
Adilabad,Jainad,22-Dec-22,0.0,24.7,100.0
Adilabad,Jainad,23-Dec-22,0.0,28.9,100.0
Adilabad,Jainad,24-Dec-22,0.0,23.6,100.0
Adilabad,Jainad,25-Dec-22,0.0,27.1,100.0
Adilabad,Jainad,26-Dec-22,0.0,35.9,100.0
Adilabad,Jainad,27-Dec-22,0.0,37.6,100.0
Adilabad,Jainad,28-Dec-22,0.0,43.9,100.0
Adilabad,Jainad,29-Dec-22,0.0,37.0,100.0
Adilabad,Jainad,30-Dec-22,0.0,38.7,100.0
Adilabad,Jainad,31-Dec-22,0.0,29.2,100.0
Adilabad,Mavala,01-Dec-22,0.0,39.0,95.6
Adilabad,Mavala,02-Dec-22,0.0,41.0,95.6
Adilabad,Mavala,03-Dec-22,0.0,52.8,77.6
Adilabad,Mavala,04-Dec-22,0.0,51.2,95.7
Adilabad,Mavala,05-Dec-22,0.0,45.5,96.3
Adilabad,Mavala,06-Dec-22,0.0,57.2,95.1
Adilabad,Mavala,07-Dec-22,0.0,62.6,95.1
Adilabad,Mavala,08-Dec-22,0.0,60.1,95.7
Adilabad,Mavala,09-Dec-22,0.0,32.3,93.7
Adilabad,Mavala,10-Dec-22,0.0,32.5,83.2
Adilabad,Mavala,11-Dec-22,0.0,44.8,84.7
Adilabad,Mavala,12-Dec-22,6.5,52.7,96.5
Adilabad,Mavala,13-Dec-22,0.0,52.7,96.2
Adilabad,Mavala,14-Dec-22,0.0,55.2,96.6
Adilabad,Mavala,15-Dec-22,0.0,50.6,96.3
Adilabad,Mavala,16-Dec-22,0.0,47.8,84.7
Adilabad,Mavala,17-Dec-22,0.0,45.3,95.7
Adilabad,Mavala,18-Dec-22,0.0,47.2,96.9
Adilabad,Mavala,19-Dec-22,0.0,31.2,95.4
Adilabad,Mavala,20-Dec-22,0.0,29.2,95.6
Adilabad,Mavala,21-Dec-22,0.0,30.1,94.6
Adilabad,Mavala,22-Dec-22,0.0,29.5,94.6
Adilabad,Mavala,23-Dec-22,0.0,34.5,95.4
Adilabad,Mavala,24-Dec-22,0.0,28.1,90.7
Adilabad,Mavala,25-Dec-22,0.0,32.4,80.3
Adilabad,Mavala,26-Dec-22,0.0,37.6,82.1
Adilabad,Mavala,27-Dec-22,0.0,44.4,94.3
Adilabad,Mavala,28-Dec-22,0.0,48.2,92.0
Adilabad,Mavala,29-Dec-22,0.0,40.4,89.8
Adilabad,Mavala,30-Dec-22,0.0,37.8,96.0
Adilabad,Mavala,31-Dec-22,0.0,30.4,93.3
Adilabad,Narnoor,01-Dec-22,0.0,32.9,94.4
Adilabad,Narnoor,02-Dec-22,0.0,40.4,92.4
